index,sample_id,possible_answers,query_type,query,answer,image_name
52,52,,,How many people are there?,2,camera05_colorimage-001356.jpg
53,53,,,How many people are there?,1,camera01_colorimage-000950.jpg
54,54,,,How many people are there?,2,camera01_colorimage-000952.jpg
55,55,,,How many people are there?,3,camera04_colorimage-000389.jpg
56,56,,,How many people are there?,1,camera05_colorimage-006007.jpg
57,57,,,How many people are there?,3,camera05_colorimage-000695.jpg
58,58,,,How many people are there?,3,camera01_colorimage-001474.jpg
59,59,,,How many people are there?,3,camera05_colorimage-001827.jpg
60,60,,,How many people are there?,3,camera01_colorimage-001613.jpg
61,61,,,How many people are there?,3,camera04_colorimage-002026.jpg
62,62,,,How many people are there?,3,camera04_colorimage-000337.jpg
63,63,,,How many people are there?,4,camera04_colorimage-004573.jpg
64,64,,,How many people are there?,3,camera04_colorimage-000427.jpg
65,65,,,How many people are there?,2,camera04_colorimage-001282.jpg
66,66,,,How many people are there?,4,camera05_colorimage-001959.jpg
67,67,,,How many people are there?,3,camera01_colorimage-000474.jpg
68,68,,,How many people are there?,3,camera01_colorimage-000383.jpg
69,69,,,How many people are there?,2,camera05_colorimage-001050.jpg
70,70,,,How many people are there?,2,camera04_colorimage-000710.jpg
71,71,,,How many people are there?,2,camera04_colorimage-000987.jpg
72,72,,,How many people are there?,4,camera05_colorimage-004725.jpg
73,73,,,How many people are there?,2,camera01_colorimage-000987.jpg
74,74,,,How many people are there?,2,camera05_colorimage-001046.jpg
75,75,,,How many people are there?,4,camera04_colorimage-004538.jpg
76,76,,,How many people are there?,3,camera04_colorimage-000370.jpg
77,77,,,How many people are there?,2,camera01_colorimage-001827.jpg
78,78,,,How many people are there?,2,camera01_colorimage-000492.jpg
79,79,,,How many people are there?,2,camera01_colorimage-005966.jpg
80,80,,,How many people are there?,3,camera04_colorimage-000497.jpg
81,81,,,How many people are there?,3,camera05_colorimage-000801.jpg
82,82,,,How many people are there?,3,camera04_colorimage-000425.jpg
83,83,,,How many people are there?,2,camera04_colorimage-006002.jpg
84,84,,,How many people are there?,3,camera04_colorimage-000356.jpg
85,85,,,How many people are there?,2,camera05_colorimage-001181.jpg
86,86,,,How many people are there?,5,camera05_colorimage-002957.jpg
87,87,,,How many people are there?,2,camera01_colorimage-001632.jpg
88,88,,,How many people are there?,3,camera05_colorimage-001030.jpg
89,89,,,How many people are there?,3,camera05_colorimage-001818.jpg
90,90,,,How many people are there?,3,camera05_colorimage-000940.jpg
91,91,,,How many people are there?,3,camera05_colorimage-001952.jpg
92,92,,,How many people are there?,4,camera05_colorimage-002867.jpg
93,93,,,How many people are there?,2,camera05_colorimage-000569.jpg
94,94,,,How many people are there?,2,camera01_colorimage-001624.jpg
95,95,,,How many people are there?,2,camera01_colorimage-001852.jpg
96,96,,,How many people are there?,3,camera01_colorimage-000642.jpg
97,97,,,How many people are there?,3,camera01_colorimage-000429.jpg
98,98,,,How many people are there?,2,camera01_colorimage-001929.jpg
99,99,,,How many people are there?,2,camera04_colorimage-001456.jpg
100,100,,,How many people are there?,5,camera05_colorimage-003237.jpg
101,101,,,How many people are there?,3,camera04_colorimage-000529.jpg
102,102,,,How many people are there?,3,camera01_colorimage-000725.jpg
103,103,,,How many people are there?,3,camera01_colorimage-000716.jpg
104,104,,,How many people are there?,3,camera01_colorimage-000379.jpg
105,105,,,How many people are there?,4,camera05_colorimage-005412.jpg
106,106,,,How many people are there?,3,camera04_colorimage-000548.jpg
107,107,,,How many people are there?,2,camera01_colorimage-001920.jpg
108,108,,,How many people are there?,3,camera01_colorimage-001606.jpg
109,109,,,How many people are there?,2,camera05_colorimage-001146.jpg
110,110,,,How many people are there?,1,camera04_colorimage-001297.jpg
111,111,,,How many people are there?,3,camera04_colorimage-000749.jpg
112,112,,,How many people are there?,3,camera04_colorimage-001423.jpg
113,113,,,How many people are there?,3,camera05_colorimage-001284.jpg
114,114,,,How many people are there?,3,camera04_colorimage-000701.jpg
115,115,,,How many people are there?,5,camera04_colorimage-004671.jpg
116,116,,,How many people are there?,5,camera05_colorimage-002809.jpg
117,117,,,How many people are there?,3,camera05_colorimage-000622.jpg
118,118,,,How many people are there?,3,camera01_colorimage-000519.jpg
119,119,,,How many people are there?,3,camera05_colorimage-000770.jpg
120,120,,,How many people are there?,4,camera05_colorimage-001895.jpg
121,121,,,How many people are there?,3,camera04_colorimage-001809.jpg
122,122,,,How many people are there?,2,camera01_colorimage-001807.jpg
123,123,,,How many people are there?,2,camera04_colorimage-001755.jpg
124,124,,,How many people are there?,3,camera01_colorimage-000807.jpg
125,125,,,How many people are there?,4,camera05_colorimage-004046.jpg
126,126,,,How many people are there?,3,camera04_colorimage-002021.jpg
127,127,,,How many people are there?,3,camera01_colorimage-000363.jpg
128,128,,,How many people are there?,5,camera05_colorimage-004600.jpg
129,129,,,How many people are there?,3,camera05_colorimage-000474.jpg
130,130,,,How many people are there?,3,camera04_colorimage-001420.jpg
131,131,,,How many people are there?,3,camera01_colorimage-001200.jpg
132,132,,,How many people are there?,4,camera04_colorimage-004557.jpg
133,133,,,How many people are there?,1,camera05_colorimage-000985.jpg
134,134,,,How many people are there?,3,camera04_colorimage-001773.jpg
135,135,,,How many people are there?,3,camera04_colorimage-001782.jpg
136,136,,,How many people are there?,3,camera01_colorimage-000450.jpg
137,137,,,How many people are there?,3,camera05_colorimage-001327.jpg
138,138,,,How many people are there?,5,camera05_colorimage-002952.jpg
139,139,,,How many people are there?,1,camera04_colorimage-000936.jpg
140,140,,,How many people are there?,3,camera05_colorimage-001727.jpg
141,141,,,How many people are there?,6,camera05_colorimage-005000.jpg
142,142,,,How many people are there?,5,camera04_colorimage-004434.jpg
143,143,,,How many people are there?,4,camera05_colorimage-005582.jpg
144,144,,,How many people are there?,2,camera05_colorimage-001310.jpg
145,145,,,How many people are there?,3,camera01_colorimage-001542.jpg
146,146,,,How many people are there?,4,camera05_colorimage-004319.jpg
147,147,,,How many people are there?,2,camera05_colorimage-001463.jpg
148,148,,,How many people are there?,2,camera01_colorimage-001915.jpg
149,149,,,How many people are there?,4,camera04_colorimage-001895.jpg
150,150,,,How many people are there?,3,camera05_colorimage-001836.jpg
151,151,,,How many people are there?,3,camera01_colorimage-001154.jpg
152,152,,,How many people are there?,2,camera01_colorimage-001628.jpg
153,153,,,How many people are there?,2,camera04_colorimage-000501.jpg
154,154,,,How many people are there?,2,camera05_colorimage-001656.jpg
155,155,,,How many people are there?,3,camera05_colorimage-001940.jpg
156,156,,,How many people are there?,3,camera04_colorimage-001936.jpg
157,157,,,How many people are there?,3,camera04_colorimage-000342.jpg
158,158,,,How many people are there?,3,camera05_colorimage-001419.jpg
159,159,,,How many people are there?,4,camera05_colorimage-003044.jpg
160,160,,,How many people are there?,4,camera04_colorimage-004512.jpg
161,161,,,How many people are there?,3,camera05_colorimage-001472.jpg
162,162,,,How many people are there?,3,camera01_colorimage-001338.jpg
163,163,,,How many people are there?,3,camera04_colorimage-000994.jpg
164,164,,,How many people are there?,3,camera04_colorimage-000403.jpg
165,165,,,How many people are there?,2,camera05_colorimage-005881.jpg
166,166,,,How many people are there?,2,camera04_colorimage-000975.jpg
167,167,,,How many people are there?,2,camera04_colorimage-000505.jpg
168,168,,,How many people are there?,3,camera01_colorimage-000734.jpg
169,169,,,How many people are there?,2,camera01_colorimage-001784.jpg
170,170,,,How many people are there?,4,camera05_colorimage-005780.jpg
171,171,,,How many people are there?,4,camera05_colorimage-005807.jpg
172,172,,,How many people are there?,4,camera05_colorimage-003307.jpg
173,173,,,How many people are there?,2,camera01_colorimage-001918.jpg
174,174,,,How many people are there?,5,camera05_colorimage-004643.jpg
175,175,,,How many people are there?,2,camera01_colorimage-001907.jpg
176,176,,,How many people are there?,2,camera04_colorimage-000343.jpg
177,177,,,How many people are there?,4,camera05_colorimage-004394.jpg
178,178,,,How many people are there?,6,camera05_colorimage-004945.jpg
179,179,,,How many people are there?,2,camera01_colorimage-001577.jpg
180,180,,,How many people are there?,2,camera01_colorimage-001674.jpg
181,181,,,How many people are there?,2,camera05_colorimage-000509.jpg
182,182,,,How many people are there?,2,camera01_colorimage-000975.jpg
183,183,,,How many people are there?,3,camera01_colorimage-001808.jpg
184,184,,,How many people are there?,2,camera01_colorimage-001082.jpg
185,185,,,How many people are there?,3,camera01_colorimage-001169.jpg
186,186,,,How many people are there?,3,camera05_colorimage-001882.jpg
187,187,,,How many people are there?,3,camera05_colorimage-001821.jpg
188,188,,,How many people are there?,3,camera04_colorimage-001764.jpg
189,189,,,How many people are there?,4,camera05_colorimage-004710.jpg
190,190,,,How many people are there?,3,camera05_colorimage-001830.jpg
191,191,,,How many people are there?,3,camera04_colorimage-001770.jpg
192,192,,,How many people are there?,3,camera01_colorimage-001437.jpg
193,193,,,How many people are there?,4,camera05_colorimage-004739.jpg
194,194,,,How many people are there?,3,camera04_colorimage-000851.jpg
195,195,,,How many people are there?,4,camera05_colorimage-003626.jpg
196,196,,,How many people are there?,3,camera04_colorimage-001991.jpg
197,197,,,How many people are there?,3,camera01_colorimage-000447.jpg
198,198,,,How many people are there?,2,camera01_colorimage-000934.jpg
199,199,,,How many people are there?,6,camera05_colorimage-004988.jpg
200,200,,,How many people are there?,3,camera04_colorimage-001643.jpg
201,201,,,How many people are there?,3,camera04_colorimage-001727.jpg
202,202,,,How many people are there?,5,camera04_colorimage-004607.jpg
203,203,,,How many people are there?,5,camera04_colorimage-004729.jpg
204,204,,,How many people are there?,5,camera04_colorimage-004663.jpg
205,205,,,How many people are there?,2,camera01_colorimage-001223.jpg
206,206,,,How many people are there?,3,camera01_colorimage-000882.jpg
207,207,,,How many people are there?,3,camera05_colorimage-000752.jpg
208,208,,,How many people are there?,3,camera04_colorimage-001760.jpg
209,209,,,How many people are there?,3,camera01_colorimage-000609.jpg
210,210,,,How many people are there?,2,camera01_colorimage-000972.jpg
211,211,,,How many people are there?,4,camera05_colorimage-002828.jpg
212,212,,,How many people are there?,3,camera04_colorimage-000575.jpg
213,213,,,How many people are there?,5,camera04_colorimage-004688.jpg
214,214,,,How many people are there?,3,camera04_colorimage-000689.jpg
215,215,,,How many people are there?,3,camera05_colorimage-000757.jpg
216,216,,,How many people are there?,4,camera05_colorimage-005375.jpg
217,217,,,How many people are there?,3,camera05_colorimage-000892.jpg
218,218,,,How many people are there?,3,camera05_colorimage-001963.jpg
219,219,,,How many people are there?,2,camera04_colorimage-001171.jpg
220,220,,,How many people are there?,3,camera01_colorimage-001496.jpg
221,221,,,How many people are there?,1,camera04_colorimage-001104.jpg
222,222,,,How many people are there?,3,camera05_colorimage-001264.jpg
223,223,,,How many people are there?,2,camera01_colorimage-001683.jpg
224,224,,,How many people are there?,3,camera01_colorimage-000698.jpg
225,225,,,How many people are there?,3,camera05_colorimage-000658.jpg
226,226,,,How many people are there?,3,camera05_colorimage-000632.jpg
227,227,,,How many people are there?,3,camera04_colorimage-000731.jpg
228,228,,,How many people are there?,3,camera04_colorimage-001996.jpg
229,229,,,How many people are there?,3,camera01_colorimage-000793.jpg
230,230,,,How many people are there?,4,camera05_colorimage-004308.jpg
231,231,,,How many people are there?,1,camera04_colorimage-005907.jpg
232,232,,,How many people are there?,3,camera05_colorimage-005825.jpg
233,233,,,How many people are there?,3,camera04_colorimage-000527.jpg
234,234,,,How many people are there?,3,camera05_colorimage-001904.jpg
235,235,,,How many people are there?,3,camera05_colorimage-000380.jpg
236,236,,,How many people are there?,1,camera01_colorimage-001885.jpg
237,237,,,How many people are there?,1,camera01_colorimage-001971.jpg
238,238,,,How many people are there?,3,camera04_colorimage-000560.jpg
239,239,,,How many people are there?,3,camera04_colorimage-002054.jpg
240,240,,,How many people are there?,3,camera01_colorimage-000766.jpg
241,241,,,How many people are there?,2,camera04_colorimage-001508.jpg
242,242,,,How many people are there?,2,camera01_colorimage-002060.jpg
243,243,,,How many people are there?,4,camera04_colorimage-001800.jpg
244,244,,,How many people are there?,2,camera05_colorimage-001531.jpg
245,245,,,How many people are there?,1,camera04_colorimage-001117.jpg
246,246,,,How many people are there?,3,camera05_colorimage-000382.jpg
247,247,,,How many people are there?,4,camera04_colorimage-004565.jpg
248,248,,,How many people are there?,2,camera05_colorimage-005900.jpg
249,249,,,How many people are there?,3,camera04_colorimage-001426.jpg
250,250,,,How many people are there?,6,camera05_colorimage-003144.jpg
251,251,,,How many people are there?,3,camera04_colorimage-001920.jpg
252,252,,,How many people are there?,5,camera04_colorimage-004614.jpg
253,253,,,How many people are there?,2,camera04_colorimage-001566.jpg
254,254,,,How many people are there?,4,camera05_colorimage-004778.jpg
255,255,,,How many people are there?,2,camera01_colorimage-001616.jpg
256,256,,,How many people are there?,2,camera04_colorimage-001310.jpg
257,257,,,How many people are there?,2,camera01_colorimage-002065.jpg
258,258,,,How many people are there?,2,camera05_colorimage-000952.jpg
259,259,,,How many people are there?,2,camera05_colorimage-000532.jpg
260,260,,,How many people are there?,5,camera04_colorimage-004660.jpg
261,261,,,How many people are there?,3,camera05_colorimage-000416.jpg
262,262,,,How many people are there?,3,camera05_colorimage-000723.jpg
263,263,,,How many people are there?,3,camera04_colorimage-002006.jpg
264,264,,,How many people are there?,3,camera05_colorimage-001325.jpg
265,265,,,How many people are there?,2,camera04_colorimage-001584.jpg
266,266,,,How many people are there?,3,camera05_colorimage-001491.jpg
267,267,,,How many people are there?,3,camera05_colorimage-001569.jpg
268,268,,,How many people are there?,2,camera05_colorimage-001280.jpg
269,269,,,How many people are there?,3,camera05_colorimage-001495.jpg
270,270,,,How many people are there?,2,camera01_colorimage-005906.jpg
271,271,,,How many people are there?,2,camera05_colorimage-000547.jpg
272,272,,,How many people are there?,2,camera01_colorimage-001871.jpg
273,273,,,How many people are there?,5,camera04_colorimage-004727.jpg
274,274,,,How many people are there?,2,camera05_colorimage-000585.jpg
275,275,,,How many people are there?,3,camera01_colorimage-000587.jpg
276,276,,,How many people are there?,3,camera05_colorimage-001695.jpg
277,277,,,How many people are there?,2,camera01_colorimage-001317.jpg
278,278,,,How many people are there?,3,camera01_colorimage-000554.jpg
279,279,,,How many people are there?,3,camera05_colorimage-000347.jpg
280,280,,,How many people are there?,1,camera04_colorimage-001185.jpg
281,281,,,How many people are there?,3,camera05_colorimage-001546.jpg
282,282,,,How many people are there?,1,camera04_colorimage-001108.jpg
283,283,,,How many people are there?,3,camera04_colorimage-000449.jpg
284,284,,,How many people are there?,6,camera05_colorimage-003125.jpg
285,285,,,How many people are there?,5,camera05_colorimage-003236.jpg
286,286,,,How many people are there?,3,camera01_colorimage-000480.jpg
287,287,,,How many people are there?,3,camera05_colorimage-001346.jpg
288,288,,,How many people are there?,1,camera04_colorimage-000944.jpg
289,289,,,How many people are there?,4,camera04_colorimage-001617.jpg
290,290,,,How many people are there?,3,camera04_colorimage-001471.jpg
291,291,,,How many people are there?,5,camera05_colorimage-003005.jpg
292,292,,,How many people are there?,3,camera05_colorimage-001712.jpg
293,293,,,How many people are there?,3,camera01_colorimage-001155.jpg
294,294,,,How many people are there?,4,camera05_colorimage-003605.jpg
295,295,,,How many people are there?,2,camera04_colorimage-001221.jpg
296,296,,,How many people are there?,3,camera01_colorimage-000410.jpg
297,297,,,How many people are there?,2,camera05_colorimage-005931.jpg
298,298,,,How many people are there?,2,camera05_colorimage-001399.jpg
299,299,,,How many people are there?,2,camera01_colorimage-001988.jpg
300,300,,,How many people are there?,4,camera05_colorimage-005855.jpg
301,301,,,How many people are there?,3,camera05_colorimage-000809.jpg
302,302,,,How many people are there?,2,camera04_colorimage-001210.jpg
303,303,,,How many people are there?,2,camera04_colorimage-001165.jpg
304,304,,,How many people are there?,3,camera01_colorimage-000351.jpg
305,305,,,How many people are there?,5,camera05_colorimage-004619.jpg
306,306,,,How many people are there?,2,camera01_colorimage-001794.jpg
307,307,,,How many people are there?,3,camera04_colorimage-000660.jpg
308,308,,,How many people are there?,2,camera04_colorimage-000791.jpg
309,309,,,How many people are there?,3,camera05_colorimage-001774.jpg
310,310,,,How many people are there?,2,camera01_colorimage-005875.jpg
311,311,,,How many people are there?,3,camera04_colorimage-000345.jpg
312,312,,,How many people are there?,2,camera01_colorimage-001687.jpg
313,313,,,How many people are there?,3,camera05_colorimage-001296.jpg
314,314,,,How many people are there?,3,camera05_colorimage-001069.jpg
315,315,,,How many people are there?,3,camera01_colorimage-000602.jpg
316,316,,,How many people are there?,3,camera01_colorimage-000570.jpg
317,317,,,How many people are there?,2,camera05_colorimage-001260.jpg
318,318,,,How many people are there?,4,camera05_colorimage-004313.jpg
319,319,,,How many people are there?,3,camera05_colorimage-001812.jpg
320,320,,,How many people are there?,3,camera01_colorimage-000547.jpg
321,321,,,How many people are there?,4,camera05_colorimage-004560.jpg
322,322,,,How many people are there?,3,camera04_colorimage-001911.jpg
323,323,,,How many people are there?,3,camera01_colorimage-000696.jpg
324,324,,,How many people are there?,3,camera05_colorimage-002034.jpg
325,325,,,How many people are there?,3,camera04_colorimage-001908.jpg
326,326,,,How many people are there?,3,camera01_colorimage-000835.jpg
327,327,,,How many people are there?,3,camera01_colorimage-000596.jpg
328,328,,,How many people are there?,2,camera01_colorimage-001702.jpg
329,329,,,How many people are there?,2,camera04_colorimage-001516.jpg
330,330,,,How many people are there?,3,camera01_colorimage-000797.jpg
331,331,,,How many people are there?,3,camera01_colorimage-001492.jpg
332,332,,,How many people are there?,3,camera04_colorimage-000655.jpg
333,333,,,How many people are there?,3,camera04_colorimage-000919.jpg
334,334,,,How many people are there?,3,camera04_colorimage-000883.jpg
335,335,,,How many people are there?,2,camera04_colorimage-001083.jpg
336,336,,,How many people are there?,2,camera05_colorimage-001456.jpg
337,337,,,How many people are there?,2,camera04_colorimage-001023.jpg
338,338,,,How many people are there?,3,camera04_colorimage-001427.jpg
339,339,,,How many people are there?,3,camera04_colorimage-001841.jpg
340,340,,,How many people are there?,2,camera05_colorimage-001021.jpg
341,341,,,How many people are there?,6,camera05_colorimage-004971.jpg
342,342,,,How many people are there?,3,camera01_colorimage-001396.jpg
343,343,,,How many people are there?,3,camera01_colorimage-000557.jpg
344,344,,,How many people are there?,2,camera04_colorimage-001014.jpg
345,345,,,How many people are there?,4,camera05_colorimage-004713.jpg
346,346,,,How many people are there?,3,camera04_colorimage-005888.jpg
347,347,,,How many people are there?,2,camera01_colorimage-001840.jpg
348,348,,,How many people are there?,3,camera01_colorimage-000914.jpg
349,349,,,How many people are there?,3,camera04_colorimage-000610.jpg
350,350,,,How many people are there?,2,camera05_colorimage-005899.jpg
351,351,,,How many people are there?,4,camera04_colorimage-001862.jpg
352,352,,,How many people are there?,5,camera04_colorimage-004716.jpg
353,353,,,How many people are there?,2,camera01_colorimage-001908.jpg
354,354,,,How many people are there?,3,camera04_colorimage-000593.jpg
355,355,,,How many people are there?,4,camera04_colorimage-001867.jpg
356,356,,,How many people are there?,3,camera04_colorimage-000847.jpg
357,357,,,How many people are there?,4,camera05_colorimage-005417.jpg
358,358,,,How many people are there?,3,camera01_colorimage-000720.jpg
359,359,,,How many people are there?,2,camera04_colorimage-001072.jpg
360,360,,,How many people are there?,5,camera05_colorimage-002820.jpg
361,361,,,How many people are there?,5,camera05_colorimage-004410.jpg
362,362,,,How many people are there?,3,camera05_colorimage-001621.jpg
363,363,,,How many people are there?,2,camera01_colorimage-001958.jpg
364,364,,,How many people are there?,2,camera01_colorimage-000997.jpg
365,365,,,How many people are there?,2,camera05_colorimage-001600.jpg
366,366,,,How many people are there?,4,camera05_colorimage-003711.jpg
367,367,,,How many people are there?,2,camera05_colorimage-001413.jpg
368,368,,,How many people are there?,2,camera05_colorimage-001746.jpg
369,369,,,How many people are there?,3,camera04_colorimage-001540.jpg
370,370,,,How many people are there?,3,camera01_colorimage-000773.jpg
371,371,,,How many people are there?,3,camera05_colorimage-001814.jpg
372,372,,,How many people are there?,3,camera05_colorimage-001232.jpg
373,373,,,How many people are there?,2,camera04_colorimage-001339.jpg
374,374,,,How many people are there?,3,camera04_colorimage-001974.jpg
375,375,,,How many people are there?,3,camera01_colorimage-001205.jpg
376,376,,,How many people are there?,3,camera05_colorimage-001715.jpg
377,377,,,How many people are there?,3,camera05_colorimage-000624.jpg
378,378,,,How many people are there?,1,camera04_colorimage-000876.jpg
379,379,,,How many people are there?,2,camera05_colorimage-000529.jpg
380,380,,,How many people are there?,2,camera04_colorimage-001311.jpg
381,381,,,How many people are there?,2,camera01_colorimage-001285.jpg
382,382,,,How many people are there?,2,camera01_colorimage-001309.jpg
383,383,,,How many people are there?,2,camera01_colorimage-001568.jpg
384,384,,,How many people are there?,3,camera04_colorimage-005953.jpg
385,385,,,How many people are there?,3,camera01_colorimage-000573.jpg
386,386,,,How many people are there?,2,camera04_colorimage-001331.jpg
387,387,,,How many people are there?,3,camera01_colorimage-001174.jpg
388,388,,,How many people are there?,2,camera04_colorimage-001340.jpg
389,389,,,How many people are there?,3,camera04_colorimage-001993.jpg
390,390,,,How many people are there?,4,camera05_colorimage-003306.jpg
391,391,,,How many people are there?,2,camera05_colorimage-000995.jpg
392,392,,,How many people are there?,2,camera04_colorimage-000580.jpg
393,393,,,How many people are there?,6,camera05_colorimage-003126.jpg
394,394,,,How many people are there?,3,camera01_colorimage-001472.jpg
395,395,,,How many people are there?,2,camera04_colorimage-005931.jpg
396,396,,,How many people are there?,3,camera01_colorimage-000712.jpg
397,397,,,How many people are there?,1,camera04_colorimage-000939.jpg
398,398,,,How many people are there?,4,camera05_colorimage-002137.jpg
399,399,,,How many people are there?,3,camera05_colorimage-001473.jpg
400,400,,,How many people are there?,3,camera05_colorimage-001027.jpg
401,401,,,How many people are there?,3,camera05_colorimage-000806.jpg
402,402,,,How many people are there?,4,camera05_colorimage-004309.jpg
403,403,,,How many people are there?,2,camera04_colorimage-000968.jpg
404,404,,,How many people are there?,1,camera01_colorimage-005997.jpg
405,405,,,How many people are there?,2,camera01_colorimage-002078.jpg
406,406,,,How many people are there?,4,camera05_colorimage-004664.jpg
407,407,,,How many people are there?,3,camera01_colorimage-000611.jpg
408,408,,,How many people are there?,2,camera01_colorimage-001359.jpg
409,409,,,How many people are there?,0,camera01_colorimage-006010.jpg
410,410,,,How many people are there?,2,camera05_colorimage-001529.jpg
411,411,,,How many people are there?,3,camera05_colorimage-001815.jpg
412,412,,,How many people are there?,3,camera01_colorimage-000863.jpg
413,413,,,How many people are there?,3,camera01_colorimage-000645.jpg
414,414,,,How many people are there?,3,camera01_colorimage-000995.jpg
415,415,,,How many people are there?,3,camera04_colorimage-000519.jpg
416,416,,,How many people are there?,2,camera01_colorimage-001599.jpg
417,417,,,How many people are there?,2,camera01_colorimage-005989.jpg
418,418,,,How many people are there?,3,camera05_colorimage-001550.jpg
419,419,,,How many people are there?,3,camera04_colorimage-000528.jpg
420,420,,,How many people are there?,1,camera04_colorimage-005978.jpg
421,421,,,How many people are there?,5,camera05_colorimage-004616.jpg
422,422,,,How many people are there?,3,camera04_colorimage-001975.jpg
423,423,,,How many people are there?,2,camera01_colorimage-001284.jpg
424,424,,,How many people are there?,2,camera01_colorimage-001219.jpg
425,425,,,How many people are there?,3,camera05_colorimage-001721.jpg
426,426,,,How many people are there?,2,camera04_colorimage-001263.jpg
427,427,,,How many people are there?,6,camera05_colorimage-003024.jpg
428,428,,,How many people are there?,2,camera01_colorimage-001743.jpg
429,429,,,How many people are there?,1,camera04_colorimage-001343.jpg
430,430,,,How many people are there?,3,camera01_colorimage-005958.jpg
431,431,,,How many people are there?,3,camera04_colorimage-000647.jpg
432,432,,,How many people are there?,3,camera04_colorimage-001829.jpg
433,433,,,How many people are there?,2,camera05_colorimage-000974.jpg
434,434,,,How many people are there?,3,camera04_colorimage-002027.jpg
435,435,,,How many people are there?,2,camera01_colorimage-001536.jpg
436,436,,,How many people are there?,3,camera01_colorimage-001032.jpg
437,437,,,How many people are there?,3,camera01_colorimage-000624.jpg
438,438,,,How many people are there?,1,camera04_colorimage-005963.jpg
439,439,,,How many people are there?,3,camera05_colorimage-000696.jpg
440,440,,,How many people are there?,2,camera04_colorimage-001517.jpg
441,441,,,How many people are there?,3,camera05_colorimage-005883.jpg
442,442,,,How many people are there?,5,camera04_colorimage-004664.jpg
443,443,,,How many people are there?,2,camera05_colorimage-001776.jpg
444,444,,,How many people are there?,2,camera05_colorimage-001539.jpg
445,445,,,How many people are there?,3,camera05_colorimage-005618.jpg
446,446,,,How many people are there?,2,camera04_colorimage-001197.jpg
447,447,,,How many people are there?,3,camera04_colorimage-001709.jpg
448,448,,,How many people are there?,3,camera04_colorimage-005932.jpg
