index,sample_id,possible_answers,query_type,query,answer,image_name
39,39,,,What is the current operation phase?,,camera01_colorimage-000368.jpg
40,40,,,What is the current operation phase?,,camera01_colorimage-000369.jpg
41,41,,,What is the current operation phase?,,camera01_colorimage-000370.jpg
42,42,,,What is the current operation phase?,,camera01_colorimage-000371.jpg
43,43,,,What is the current operation phase?,,camera01_colorimage-000372.jpg
44,44,,,What is the current operation phase?,,camera01_colorimage-000373.jpg
45,45,,,What is the current operation phase?,,camera01_colorimage-000374.jpg
46,46,,,What is the current operation phase?,,camera01_colorimage-000375.jpg
47,47,,,What is the current operation phase?,,camera01_colorimage-000376.jpg
48,48,,,What is the current operation phase?,,camera01_colorimage-000377.jpg
49,49,,,What is the current operation phase?,,camera01_colorimage-000378.jpg
50,50,,,What is the current operation phase?,,camera01_colorimage-000379.jpg
51,51,,,What is the current operation phase?,,camera01_colorimage-000380.jpg
52,52,,,What is the current operation phase?,,camera01_colorimage-000381.jpg
53,53,,,What is the current operation phase?,,camera01_colorimage-000382.jpg
54,54,,,What is the current operation phase?,,camera01_colorimage-000383.jpg
55,55,,,What is the current operation phase?,,camera01_colorimage-000384.jpg
56,56,,,What is the current operation phase?,,camera01_colorimage-000385.jpg
57,57,,,What is the current operation phase?,,camera01_colorimage-000386.jpg
58,58,,,What is the current operation phase?,,camera01_colorimage-000387.jpg
59,59,,,What is the current operation phase?,,camera01_colorimage-000388.jpg
60,60,,,What is the current operation phase?,,camera01_colorimage-000389.jpg
61,61,,,What is the current operation phase?,,camera01_colorimage-000390.jpg
62,62,,,What is the current operation phase?,,camera01_colorimage-000391.jpg
63,63,,,What is the current operation phase?,,camera01_colorimage-000392.jpg
64,64,,,What is the current operation phase?,,camera01_colorimage-000393.jpg
65,65,,,What is the current operation phase?,,camera01_colorimage-000394.jpg
66,66,,,What is the current operation phase?,,camera01_colorimage-000395.jpg
67,67,,,What is the current operation phase?,,camera01_colorimage-000396.jpg
68,68,,,What is the current operation phase?,,camera01_colorimage-000397.jpg
69,69,,,What is the current operation phase?,,camera01_colorimage-000398.jpg
70,70,,,What is the current operation phase?,,camera01_colorimage-000399.jpg
71,71,,,What is the current operation phase?,,camera01_colorimage-000400.jpg
72,72,,,What is the current operation phase?,,camera01_colorimage-000401.jpg
73,73,,,What is the current operation phase?,,camera01_colorimage-000402.jpg
74,74,,,What is the current operation phase?,,camera01_colorimage-000403.jpg
75,75,,,What is the current operation phase?,,camera01_colorimage-000404.jpg
76,76,,,What is the current operation phase?,,camera01_colorimage-000405.jpg
77,77,,,What is the current operation phase?,,camera01_colorimage-000406.jpg
78,78,,,What is the current operation phase?,,camera01_colorimage-000407.jpg
79,79,,,What is the current operation phase?,,camera01_colorimage-000408.jpg
80,80,,,What is the current operation phase?,,camera01_colorimage-000409.jpg
81,81,,,What is the current operation phase?,,camera01_colorimage-000410.jpg
82,82,,,What is the current operation phase?,,camera01_colorimage-000411.jpg
83,83,,,What is the current operation phase?,,camera01_colorimage-000412.jpg
84,84,,,What is the current operation phase?,,camera01_colorimage-000413.jpg
85,85,,,What is the current operation phase?,,camera01_colorimage-000414.jpg
86,86,,,What is the current operation phase?,,camera01_colorimage-000415.jpg
87,87,,,What is the current operation phase?,,camera01_colorimage-000416.jpg
88,88,,,What is the current operation phase?,,camera01_colorimage-000417.jpg
89,89,,,What is the current operation phase?,,camera01_colorimage-000418.jpg
90,90,,,What is the current operation phase?,,camera01_colorimage-000419.jpg
91,91,,,What is the current operation phase?,,camera01_colorimage-000420.jpg
92,92,,,What is the current operation phase?,,camera01_colorimage-000421.jpg
93,93,,,What is the current operation phase?,,camera01_colorimage-000422.jpg
94,94,,,What is the current operation phase?,,camera01_colorimage-000423.jpg
95,95,,,What is the current operation phase?,,camera01_colorimage-000424.jpg
96,96,,,What is the current operation phase?,,camera01_colorimage-000425.jpg
97,97,,,What is the current operation phase?,,camera01_colorimage-000426.jpg
98,98,,,What is the current operation phase?,,camera01_colorimage-000427.jpg
99,99,,,What is the current operation phase?,,camera01_colorimage-000428.jpg
100,100,,,What is the current operation phase?,,camera01_colorimage-000429.jpg
101,101,,,What is the current operation phase?,,camera01_colorimage-000430.jpg
102,102,,,What is the current operation phase?,,camera01_colorimage-000431.jpg
103,103,,,What is the current operation phase?,,camera01_colorimage-000432.jpg
104,104,,,What is the current operation phase?,,camera01_colorimage-000433.jpg
105,105,,,What is the current operation phase?,,camera01_colorimage-000434.jpg
106,106,,,What is the current operation phase?,,camera01_colorimage-000435.jpg
107,107,,,What is the current operation phase?,,camera01_colorimage-000436.jpg
108,108,,,What is the current operation phase?,,camera01_colorimage-000437.jpg
109,109,,,What is the current operation phase?,,camera01_colorimage-000438.jpg
110,110,,,What is the current operation phase?,,camera01_colorimage-000439.jpg
111,111,,,What is the current operation phase?,,camera01_colorimage-000440.jpg
112,112,,,What is the current operation phase?,,camera01_colorimage-000441.jpg
113,113,,,What is the current operation phase?,,camera01_colorimage-000442.jpg
114,114,,,What is the current operation phase?,,camera01_colorimage-000443.jpg
115,115,,,What is the current operation phase?,,camera01_colorimage-000444.jpg
116,116,,,What is the current operation phase?,,camera01_colorimage-000445.jpg
117,117,,,What is the current operation phase?,,camera01_colorimage-000446.jpg
118,118,,,What is the current operation phase?,,camera01_colorimage-000447.jpg
119,119,,,What is the current operation phase?,,camera01_colorimage-000448.jpg
120,120,,,What is the current operation phase?,,camera01_colorimage-000449.jpg
121,121,,,What is the current operation phase?,,camera01_colorimage-000450.jpg
122,122,,,What is the current operation phase?,,camera01_colorimage-000451.jpg
123,123,,,What is the current operation phase?,,camera01_colorimage-000452.jpg
124,124,,,What is the current operation phase?,,camera01_colorimage-000453.jpg
125,125,,,What is the current operation phase?,,camera01_colorimage-000454.jpg
126,126,,,What is the current operation phase?,,camera01_colorimage-000455.jpg
127,127,,,What is the current operation phase?,,camera01_colorimage-000456.jpg
128,128,,,What is the current operation phase?,,camera01_colorimage-000457.jpg
129,129,,,What is the current operation phase?,,camera01_colorimage-000458.jpg
130,130,,,What is the current operation phase?,,camera01_colorimage-000459.jpg
131,131,,,What is the current operation phase?,,camera01_colorimage-000460.jpg
132,132,,,What is the current operation phase?,,camera01_colorimage-000461.jpg
133,133,,,What is the current operation phase?,,camera01_colorimage-000462.jpg
134,134,,,What is the current operation phase?,,camera01_colorimage-000463.jpg
135,135,,,What is the current operation phase?,,camera01_colorimage-000464.jpg
136,136,,,What is the current operation phase?,,camera01_colorimage-000465.jpg
137,137,,,What is the current operation phase?,,camera01_colorimage-000466.jpg
138,138,,,What is the current operation phase?,,camera01_colorimage-000467.jpg
139,139,,,What is the current operation phase?,,camera01_colorimage-000468.jpg
140,140,,,What is the current operation phase?,,camera01_colorimage-000469.jpg
141,141,,,What is the current operation phase?,,camera01_colorimage-000470.jpg
142,142,,,What is the current operation phase?,,camera01_colorimage-000471.jpg
143,143,,,What is the current operation phase?,,camera01_colorimage-000472.jpg
144,144,,,What is the current operation phase?,,camera01_colorimage-000473.jpg
145,145,,,What is the current operation phase?,,camera01_colorimage-000474.jpg
146,146,,,What is the current operation phase?,,camera01_colorimage-000475.jpg
147,147,,,What is the current operation phase?,,camera01_colorimage-000476.jpg
148,148,,,What is the current operation phase?,,camera01_colorimage-000477.jpg
149,149,,,What is the current operation phase?,,camera01_colorimage-000478.jpg
150,150,,,What is the current operation phase?,,camera01_colorimage-000479.jpg
151,151,,,What is the current operation phase?,,camera01_colorimage-000480.jpg
152,152,,,What is the current operation phase?,,camera01_colorimage-000481.jpg
153,153,,,What is the current operation phase?,,camera01_colorimage-000482.jpg
154,154,,,What is the current operation phase?,,camera01_colorimage-000483.jpg
155,155,,,What is the current operation phase?,,camera01_colorimage-000484.jpg
156,156,,,What is the current operation phase?,,camera01_colorimage-000485.jpg
157,157,,,What is the current operation phase?,,camera01_colorimage-000486.jpg
158,158,,,What is the current operation phase?,,camera01_colorimage-000487.jpg
159,159,,,What is the current operation phase?,,camera01_colorimage-000488.jpg
160,160,,,What is the current operation phase?,,camera01_colorimage-000489.jpg
161,161,,,What is the current operation phase?,,camera01_colorimage-000490.jpg
162,162,,,What is the current operation phase?,,camera01_colorimage-000491.jpg
163,163,,,What is the current operation phase?,,camera01_colorimage-000492.jpg
164,164,,,What is the current operation phase?,,camera01_colorimage-000493.jpg
165,165,,,What is the current operation phase?,,camera01_colorimage-000494.jpg
166,166,,,What is the current operation phase?,,camera01_colorimage-000495.jpg
167,167,,,What is the current operation phase?,,camera01_colorimage-000496.jpg
168,168,,,What is the current operation phase?,,camera01_colorimage-000497.jpg
169,169,,,What is the current operation phase?,,camera01_colorimage-000498.jpg
170,170,,,What is the current operation phase?,,camera01_colorimage-000499.jpg
171,171,,,What is the current operation phase?,,camera01_colorimage-000500.jpg
172,172,,,What is the current operation phase?,,camera01_colorimage-000501.jpg
173,173,,,What is the current operation phase?,,camera01_colorimage-000502.jpg
174,174,,,What is the current operation phase?,,camera01_colorimage-000503.jpg
175,175,,,What is the current operation phase?,,camera01_colorimage-000504.jpg
176,176,,,What is the current operation phase?,,camera01_colorimage-000505.jpg
177,177,,,What is the current operation phase?,,camera01_colorimage-000506.jpg
178,178,,,What is the current operation phase?,,camera01_colorimage-000507.jpg
179,179,,,What is the current operation phase?,,camera01_colorimage-000508.jpg
180,180,,,What is the current operation phase?,,camera01_colorimage-000509.jpg
181,181,,,What is the current operation phase?,,camera01_colorimage-000510.jpg
182,182,,,What is the current operation phase?,,camera01_colorimage-000511.jpg
183,183,,,What is the current operation phase?,,camera01_colorimage-000512.jpg
184,184,,,What is the current operation phase?,,camera01_colorimage-000513.jpg
185,185,,,What is the current operation phase?,,camera01_colorimage-000514.jpg
186,186,,,What is the current operation phase?,,camera01_colorimage-000515.jpg
187,187,,,What is the current operation phase?,,camera01_colorimage-000516.jpg
188,188,,,What is the current operation phase?,,camera01_colorimage-000517.jpg
189,189,,,What is the current operation phase?,,camera01_colorimage-000518.jpg
190,190,,,What is the current operation phase?,,camera01_colorimage-000519.jpg
191,191,,,What is the current operation phase?,,camera01_colorimage-000520.jpg
192,192,,,What is the current operation phase?,,camera01_colorimage-000521.jpg
193,193,,,What is the current operation phase?,,camera01_colorimage-000522.jpg
194,194,,,What is the current operation phase?,,camera01_colorimage-000523.jpg
195,195,,,What is the current operation phase?,,camera01_colorimage-000524.jpg
196,196,,,What is the current operation phase?,,camera01_colorimage-000525.jpg
197,197,,,What is the current operation phase?,,camera01_colorimage-000526.jpg
198,198,,,What is the current operation phase?,,camera01_colorimage-000527.jpg
199,199,,,What is the current operation phase?,,camera01_colorimage-000528.jpg
200,200,,,What is the current operation phase?,,camera01_colorimage-000529.jpg
201,201,,,What is the current operation phase?,,camera01_colorimage-000530.jpg
202,202,,,What is the current operation phase?,,camera01_colorimage-000531.jpg
203,203,,,What is the current operation phase?,,camera01_colorimage-000532.jpg
204,204,,,What is the current operation phase?,,camera01_colorimage-000533.jpg
205,205,,,What is the current operation phase?,,camera01_colorimage-000534.jpg
206,206,,,What is the current operation phase?,,camera01_colorimage-000535.jpg
207,207,,,What is the current operation phase?,,camera01_colorimage-000536.jpg
208,208,,,What is the current operation phase?,,camera01_colorimage-000537.jpg
209,209,,,What is the current operation phase?,,camera01_colorimage-000538.jpg
210,210,,,What is the current operation phase?,,camera01_colorimage-000539.jpg
211,211,,,What is the current operation phase?,,camera01_colorimage-000540.jpg
212,212,,,What is the current operation phase?,,camera01_colorimage-000541.jpg
213,213,,,What is the current operation phase?,,camera01_colorimage-000542.jpg
214,214,,,What is the current operation phase?,,camera01_colorimage-000543.jpg
215,215,,,What is the current operation phase?,,camera01_colorimage-000544.jpg
216,216,,,What is the current operation phase?,,camera01_colorimage-000545.jpg
217,217,,,What is the current operation phase?,,camera01_colorimage-000546.jpg
218,218,,,What is the current operation phase?,,camera01_colorimage-000547.jpg
219,219,,,What is the current operation phase?,,camera01_colorimage-000548.jpg
220,220,,,What is the current operation phase?,,camera01_colorimage-000549.jpg
221,221,,,What is the current operation phase?,,camera01_colorimage-000550.jpg
222,222,,,What is the current operation phase?,,camera01_colorimage-000551.jpg
223,223,,,What is the current operation phase?,,camera01_colorimage-000552.jpg
224,224,,,What is the current operation phase?,,camera01_colorimage-000553.jpg
225,225,,,What is the current operation phase?,,camera01_colorimage-000554.jpg
226,226,,,What is the current operation phase?,,camera01_colorimage-000555.jpg
227,227,,,What is the current operation phase?,,camera01_colorimage-000556.jpg
228,228,,,What is the current operation phase?,,camera01_colorimage-000557.jpg
229,229,,,What is the current operation phase?,,camera01_colorimage-000558.jpg
230,230,,,What is the current operation phase?,,camera01_colorimage-000559.jpg
231,231,,,What is the current operation phase?,,camera01_colorimage-000560.jpg
232,232,,,What is the current operation phase?,,camera01_colorimage-000561.jpg
233,233,,,What is the current operation phase?,,camera01_colorimage-000562.jpg
234,234,,,What is the current operation phase?,,camera01_colorimage-000563.jpg
235,235,,,What is the current operation phase?,,camera01_colorimage-000564.jpg
236,236,,,What is the current operation phase?,,camera01_colorimage-000565.jpg
237,237,,,What is the current operation phase?,,camera01_colorimage-000566.jpg
238,238,,,What is the current operation phase?,,camera01_colorimage-000567.jpg
239,239,,,What is the current operation phase?,,camera01_colorimage-000568.jpg
240,240,,,What is the current operation phase?,,camera01_colorimage-000569.jpg
241,241,,,What is the current operation phase?,,camera01_colorimage-000570.jpg
242,242,,,What is the current operation phase?,,camera01_colorimage-000571.jpg
243,243,,,What is the current operation phase?,,camera01_colorimage-000572.jpg
244,244,,,What is the current operation phase?,,camera01_colorimage-000573.jpg
245,245,,,What is the current operation phase?,,camera01_colorimage-000574.jpg
246,246,,,What is the current operation phase?,,camera01_colorimage-000575.jpg
247,247,,,What is the current operation phase?,,camera01_colorimage-000576.jpg
248,248,,,What is the current operation phase?,,camera01_colorimage-000577.jpg
249,249,,,What is the current operation phase?,,camera01_colorimage-000578.jpg
250,250,,,What is the current operation phase?,,camera01_colorimage-000579.jpg
251,251,,,What is the current operation phase?,,camera01_colorimage-000580.jpg
252,252,,,What is the current operation phase?,,camera01_colorimage-000581.jpg
253,253,,,What is the current operation phase?,,camera01_colorimage-000582.jpg
254,254,,,What is the current operation phase?,,camera01_colorimage-000583.jpg
255,255,,,What is the current operation phase?,,camera01_colorimage-000584.jpg
256,256,,,What is the current operation phase?,,camera01_colorimage-000585.jpg
257,257,,,What is the current operation phase?,,camera01_colorimage-000586.jpg
258,258,,,What is the current operation phase?,,camera01_colorimage-000587.jpg
259,259,,,What is the current operation phase?,,camera01_colorimage-000588.jpg
260,260,,,What is the current operation phase?,,camera01_colorimage-000589.jpg
261,261,,,What is the current operation phase?,,camera01_colorimage-000590.jpg
262,262,,,What is the current operation phase?,,camera01_colorimage-000591.jpg
263,263,,,What is the current operation phase?,,camera01_colorimage-000592.jpg
264,264,,,What is the current operation phase?,,camera01_colorimage-000593.jpg
265,265,,,What is the current operation phase?,,camera01_colorimage-000594.jpg
266,266,,,What is the current operation phase?,,camera01_colorimage-000595.jpg
267,267,,,What is the current operation phase?,,camera01_colorimage-000596.jpg
268,268,,,What is the current operation phase?,,camera01_colorimage-000597.jpg
269,269,,,What is the current operation phase?,,camera01_colorimage-000598.jpg
270,270,,,What is the current operation phase?,,camera01_colorimage-000599.jpg
271,271,,,What is the current operation phase?,,camera01_colorimage-000600.jpg
272,272,,,What is the current operation phase?,,camera01_colorimage-000601.jpg
273,273,,,What is the current operation phase?,,camera01_colorimage-000602.jpg
274,274,,,What is the current operation phase?,,camera01_colorimage-000603.jpg
275,275,,,What is the current operation phase?,,camera01_colorimage-000604.jpg
276,276,,,What is the current operation phase?,,camera01_colorimage-000605.jpg
277,277,,,What is the current operation phase?,,camera01_colorimage-000606.jpg
278,278,,,What is the current operation phase?,,camera01_colorimage-000607.jpg
279,279,,,What is the current operation phase?,,camera01_colorimage-000608.jpg
280,280,,,What is the current operation phase?,,camera01_colorimage-000609.jpg
281,281,,,What is the current operation phase?,,camera01_colorimage-000610.jpg
282,282,,,What is the current operation phase?,,camera01_colorimage-000611.jpg
283,283,,,What is the current operation phase?,,camera01_colorimage-000612.jpg
284,284,,,What is the current operation phase?,,camera01_colorimage-000613.jpg
285,285,,,What is the current operation phase?,,camera01_colorimage-000614.jpg
286,286,,,What is the current operation phase?,,camera01_colorimage-000615.jpg
287,287,,,What is the current operation phase?,,camera01_colorimage-000616.jpg
288,288,,,What is the current operation phase?,,camera01_colorimage-000617.jpg
289,289,,,What is the current operation phase?,,camera01_colorimage-000618.jpg
290,290,,,What is the current operation phase?,,camera01_colorimage-000619.jpg
291,291,,,What is the current operation phase?,,camera01_colorimage-000620.jpg
292,292,,,What is the current operation phase?,,camera01_colorimage-000621.jpg
293,293,,,What is the current operation phase?,,camera01_colorimage-000622.jpg
294,294,,,What is the current operation phase?,,camera01_colorimage-000623.jpg
295,295,,,What is the current operation phase?,,camera01_colorimage-000624.jpg
296,296,,,What is the current operation phase?,,camera01_colorimage-000625.jpg
297,297,,,What is the current operation phase?,,camera01_colorimage-000626.jpg
298,298,,,What is the current operation phase?,,camera01_colorimage-000627.jpg
299,299,,,What is the current operation phase?,,camera01_colorimage-000628.jpg
300,300,,,What is the current operation phase?,,camera01_colorimage-000629.jpg
301,301,,,What is the current operation phase?,,camera01_colorimage-000630.jpg
302,302,,,What is the current operation phase?,,camera01_colorimage-000631.jpg
303,303,,,What is the current operation phase?,,camera01_colorimage-000632.jpg
304,304,,,What is the current operation phase?,,camera01_colorimage-000633.jpg
305,305,,,What is the current operation phase?,,camera01_colorimage-000634.jpg
306,306,,,What is the current operation phase?,,camera01_colorimage-000635.jpg
307,307,,,What is the current operation phase?,,camera01_colorimage-000636.jpg
308,308,,,What is the current operation phase?,,camera01_colorimage-000637.jpg
309,309,,,What is the current operation phase?,,camera01_colorimage-000638.jpg
310,310,,,What is the current operation phase?,,camera01_colorimage-000639.jpg
311,311,,,What is the current operation phase?,,camera01_colorimage-000640.jpg
312,312,,,What is the current operation phase?,,camera01_colorimage-000641.jpg
313,313,,,What is the current operation phase?,,camera01_colorimage-000642.jpg
314,314,,,What is the current operation phase?,,camera01_colorimage-000643.jpg
315,315,,,What is the current operation phase?,,camera01_colorimage-000644.jpg
316,316,,,What is the current operation phase?,,camera01_colorimage-000645.jpg
317,317,,,What is the current operation phase?,,camera01_colorimage-000646.jpg
318,318,,,What is the current operation phase?,,camera01_colorimage-000647.jpg
319,319,,,What is the current operation phase?,,camera01_colorimage-000648.jpg
320,320,,,What is the current operation phase?,,camera01_colorimage-000649.jpg
321,321,,,What is the current operation phase?,,camera01_colorimage-000650.jpg
322,322,,,What is the current operation phase?,,camera01_colorimage-000651.jpg
323,323,,,What is the current operation phase?,,camera01_colorimage-000652.jpg
324,324,,,What is the current operation phase?,,camera01_colorimage-000653.jpg
325,325,,,What is the current operation phase?,,camera01_colorimage-000654.jpg
326,326,,,What is the current operation phase?,,camera01_colorimage-000655.jpg
327,327,,,What is the current operation phase?,,camera01_colorimage-000656.jpg
328,328,,,What is the current operation phase?,,camera01_colorimage-000657.jpg
329,329,,,What is the current operation phase?,,camera01_colorimage-000658.jpg
330,330,,,What is the current operation phase?,,camera01_colorimage-000659.jpg
331,331,,,What is the current operation phase?,,camera01_colorimage-000660.jpg
332,332,,,What is the current operation phase?,,camera01_colorimage-000661.jpg
333,333,,,What is the current operation phase?,,camera01_colorimage-000662.jpg
334,334,,,What is the current operation phase?,,camera01_colorimage-000663.jpg
335,335,,,What is the current operation phase?,,camera01_colorimage-000664.jpg
336,336,,,What is the current operation phase?,,camera01_colorimage-000665.jpg
337,337,,,What is the current operation phase?,,camera01_colorimage-000666.jpg
338,338,,,What is the current operation phase?,,camera01_colorimage-000667.jpg
339,339,,,What is the current operation phase?,,camera01_colorimage-000668.jpg
340,340,,,What is the current operation phase?,,camera01_colorimage-000669.jpg
341,341,,,What is the current operation phase?,,camera01_colorimage-000670.jpg
342,342,,,What is the current operation phase?,,camera01_colorimage-000671.jpg
343,343,,,What is the current operation phase?,,camera01_colorimage-000672.jpg
344,344,,,What is the current operation phase?,,camera01_colorimage-000673.jpg
345,345,,,What is the current operation phase?,,camera01_colorimage-000674.jpg
346,346,,,What is the current operation phase?,,camera01_colorimage-000675.jpg
347,347,,,What is the current operation phase?,,camera01_colorimage-000676.jpg
348,348,,,What is the current operation phase?,,camera01_colorimage-000677.jpg
349,349,,,What is the current operation phase?,,camera01_colorimage-000678.jpg
350,350,,,What is the current operation phase?,,camera01_colorimage-000679.jpg
351,351,,,What is the current operation phase?,,camera01_colorimage-000680.jpg
352,352,,,What is the current operation phase?,,camera01_colorimage-000681.jpg
353,353,,,What is the current operation phase?,,camera01_colorimage-000682.jpg
354,354,,,What is the current operation phase?,,camera01_colorimage-000683.jpg
355,355,,,What is the current operation phase?,,camera01_colorimage-000684.jpg
356,356,,,What is the current operation phase?,,camera01_colorimage-000685.jpg
357,357,,,What is the current operation phase?,,camera01_colorimage-000686.jpg
358,358,,,What is the current operation phase?,,camera01_colorimage-000687.jpg
359,359,,,What is the current operation phase?,,camera01_colorimage-000688.jpg
360,360,,,What is the current operation phase?,,camera01_colorimage-000689.jpg
361,361,,,What is the current operation phase?,,camera01_colorimage-000690.jpg
362,362,,,What is the current operation phase?,,camera01_colorimage-000691.jpg
363,363,,,What is the current operation phase?,,camera01_colorimage-000692.jpg
364,364,,,What is the current operation phase?,,camera01_colorimage-000693.jpg
365,365,,,What is the current operation phase?,,camera01_colorimage-000694.jpg
366,366,,,What is the current operation phase?,,camera01_colorimage-000695.jpg
367,367,,,What is the current operation phase?,,camera01_colorimage-000696.jpg
368,368,,,What is the current operation phase?,,camera01_colorimage-000697.jpg
369,369,,,What is the current operation phase?,,camera01_colorimage-000698.jpg
370,370,,,What is the current operation phase?,,camera01_colorimage-000699.jpg
371,371,,,What is the current operation phase?,,camera01_colorimage-000700.jpg
372,372,,,What is the current operation phase?,,camera01_colorimage-000701.jpg
373,373,,,What is the current operation phase?,,camera01_colorimage-000702.jpg
374,374,,,What is the current operation phase?,,camera01_colorimage-000703.jpg
375,375,,,What is the current operation phase?,,camera01_colorimage-000704.jpg
376,376,,,What is the current operation phase?,,camera01_colorimage-000705.jpg
377,377,,,What is the current operation phase?,,camera01_colorimage-000706.jpg
378,378,,,What is the current operation phase?,,camera01_colorimage-000707.jpg
379,379,,,What is the current operation phase?,,camera01_colorimage-000708.jpg
380,380,,,What is the current operation phase?,,camera01_colorimage-000709.jpg
381,381,,,What is the current operation phase?,,camera01_colorimage-000710.jpg
382,382,,,What is the current operation phase?,,camera01_colorimage-000711.jpg
383,383,,,What is the current operation phase?,,camera01_colorimage-000712.jpg
384,384,,,What is the current operation phase?,,camera01_colorimage-000713.jpg
385,385,,,What is the current operation phase?,,camera01_colorimage-000714.jpg
386,386,,,What is the current operation phase?,,camera01_colorimage-000715.jpg
387,387,,,What is the current operation phase?,,camera01_colorimage-000716.jpg
388,388,,,What is the current operation phase?,,camera01_colorimage-000717.jpg
389,389,,,What is the current operation phase?,,camera01_colorimage-000718.jpg
390,390,,,What is the current operation phase?,,camera01_colorimage-000719.jpg
391,391,,,What is the current operation phase?,,camera01_colorimage-000720.jpg
392,392,,,What is the current operation phase?,,camera01_colorimage-000721.jpg
393,393,,,What is the current operation phase?,,camera01_colorimage-000722.jpg
394,394,,,What is the current operation phase?,,camera01_colorimage-000723.jpg
395,395,,,What is the current operation phase?,,camera01_colorimage-000724.jpg
396,396,,,What is the current operation phase?,,camera01_colorimage-000725.jpg
397,397,,,What is the current operation phase?,,camera01_colorimage-000726.jpg
398,398,,,What is the current operation phase?,,camera01_colorimage-000727.jpg
399,399,,,What is the current operation phase?,,camera01_colorimage-000728.jpg
400,400,,,What is the current operation phase?,,camera01_colorimage-000729.jpg
401,401,,,What is the current operation phase?,,camera01_colorimage-000730.jpg
402,402,,,What is the current operation phase?,,camera01_colorimage-000731.jpg
403,403,,,What is the current operation phase?,,camera01_colorimage-000732.jpg
404,404,,,What is the current operation phase?,,camera01_colorimage-000733.jpg
405,405,,,What is the current operation phase?,,camera01_colorimage-000734.jpg
406,406,,,What is the current operation phase?,,camera01_colorimage-000735.jpg
407,407,,,What is the current operation phase?,,camera01_colorimage-000736.jpg
408,408,,,What is the current operation phase?,,camera01_colorimage-000737.jpg
409,409,,,What is the current operation phase?,,camera01_colorimage-000738.jpg
410,410,,,What is the current operation phase?,,camera01_colorimage-000739.jpg
411,411,,,What is the current operation phase?,,camera01_colorimage-000740.jpg
412,412,,,What is the current operation phase?,,camera01_colorimage-000741.jpg
413,413,,,What is the current operation phase?,,camera01_colorimage-000742.jpg
414,414,,,What is the current operation phase?,,camera01_colorimage-000743.jpg
415,415,,,What is the current operation phase?,,camera01_colorimage-000744.jpg
416,416,,,What is the current operation phase?,,camera01_colorimage-000745.jpg
417,417,,,What is the current operation phase?,,camera01_colorimage-000746.jpg
418,418,,,What is the current operation phase?,,camera01_colorimage-000747.jpg
419,419,,,What is the current operation phase?,,camera01_colorimage-000748.jpg
420,420,,,What is the current operation phase?,,camera01_colorimage-000749.jpg
421,421,,,What is the current operation phase?,,camera01_colorimage-000750.jpg
